,screen_name,followers,friends,description,tweets
255,DamndItsGood,415,331,"Beroeps provocateurs worden resoluut geblokkeerd.
Niet bang voor de dood, wel voor doodgaan.
#ikblijfnietthuis
#JeSuisPowNed",33118
256,Nelliejs501,374,422,,121329
257,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
258,BakkerEmy,2,33,,119
259,hdeleeuw3,660,1451,,12124
260,Momootjem,2089,2065,"Amsterdam❌❌❌
Zegt nee tegen de spoedwet. Vecht voor het mensenrecht!
Is géén complotgek, denkt wel kritisch & logisch na! Staat op tegen de Covid19 maatregelen.",21409
261,Momootjem,2089,2065,"Amsterdam❌❌❌
Zegt nee tegen de spoedwet. Vecht voor het mensenrecht!
Is géén complotgek, denkt wel kritisch & logisch na! Staat op tegen de Covid19 maatregelen.",21409
262,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
263,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
264,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
265,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
266,IsaYael2020,1131,1101,"WW1WGA ❣
Trump for president  3/11/ 2020
Freedom for all people around the world.
The truth is out there and together we will find it.",22417
267,IsaYael2020,1131,1101,"WW1WGA ❣
Trump for president  3/11/ 2020
Freedom for all people around the world.
The truth is out there and together we will find it.",22417
268,RudolfH13535316,978,1017,#ChildLivesMatter TRUMP !2020 Gezond verstand ! #saneerdeNPO  COVID19  IS EEN LEUGEN . NEE TEGEN VACCIN #laatjeniettesten,52116
269,astadakazem,788,1085,"free thinker tweets about what can be done rather then what is wrong. like permaculture,free energy, basic income, drugs legalization... and a bit of humor.",12319
270,eSCulati0n,253,1107,"⌘ xyz: 'rona, climå², alt-woke ;) ≁ ∂ª₮∀ ℁ ℊ℟@㏋ ♲",15025
271,Urwrstnghtmare2,716,665,NIET NORMAAL MAKEN WAT NIET NORMAAL IS! Jaap van Dissel: mondkapje voorkomt kans op besmetting met 1:200.000!,23940
272,jenniferlooij,11,42,,53
273,kauwbooi,813,399,"Mass media are criminals. Aartsconservatieve vrijdenker en klimaatweglacher. Love rock, wine and cycling. Help de BOER in S-Afrika #Nexit 🧡Trump @pinguinradio",31514
274,dotcomnieuws,1877,2178,Iedere dag de laatste nieuwtjes en videos,37701
275,liacoach,782,1014,#ikdoewelmee #blijfthuis #teamsheep,18582
276,Anti4uswaanzin,439,413,"Voorzitter/ster van de domste bond van NL.
Schurfthekel aan virushooligans.
Ik tweet over en niet met viruswappies. Direct een block!!

Internetrechercheur IAVD",735
277,NDikkeboom,686,199,Allergisch voor onzin en onrecht,6247
278,liacoach,782,1014,#ikdoewelmee #blijfthuis #teamsheep,18582
279,JoschJo,137,68,I've turned a new page.Because I'm extremely worried. We must cherish and use the right to question and disagree. Because end of debate is the end of democracy.,5118
280,RobvanderGraaf3,2,15,Met pensioen en nog steeds actief,175
281,Nielslunsing,676,784,"Pedagoog & Activeringscoach - Podcaster #NieuweTijd & Radio dj/Muziekliefhebber🎙️🔎 
Praat graag over veranderingen in de samenleving & spiritualiteit",11471
282,manyavo,906,1190,"Het blindelings gehoor geven aan autoriteiten. Is de grootste vijand van de waarheid. ""Albert Einstein """,18967
283,liacoach,782,1014,#ikdoewelmee #blijfthuis #teamsheep,18582
284,Gerrypoes,1084,763,#iksteunonzeboeren,63427
285,PhilipRuiter,755,788,searchin honest souls,54732
286,steg69,5,7,,340
287,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
288,DutchLadyNerd,10536,241,🦈#CRPS #DSPS Here to Share my Mind with the World to Bring More Awareness  about #Depression and #Anxiety🦈P.S I love Shrimp Aquariums🦈https://t.co/sC2mCptnW0,11979
289,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
290,17_maart_2021,21,0,"Al twee accounts opgeschort en vergrendeld door die vieze fascisten, 
maar ik geef niet op.
Ras of religie is niet relevant, wel gezond verstand.",690
291,BergmannMedia,2832,1928,De enige unieke factor ben je zelf! | De Toekomst = Nu! | Allround Communicatiespecialist | Dagvoorzitter | Ondernemer 10jr. | Bedrijven | Overheid | Zorg,28574
292,NederlandFirst,140,135,Gezond boerenverstand. Dat missen we in Nederland!!,21081
293,kjdonkers,71,38,"Helder denken, schrijven, presenteren, samenwerken - training en begeleiding op maat.",2004
294,Br_Christiaens,299,221,"Secretaris Viruswaanzin VZW
Virus pragmaticus
Versterk de zorg!
Economie terug open!
Aansprakelijkheid voor Big Pharma!
Geen virocratie maar democratie!",1633
295,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
296,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
297,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
298,artsJannes,451,337,Kritisch arts. bigregistratie 29022117701. ex huisarts. Voorzitter stichting 'https://t.co/VV4Pw9hJHr'  Schrijver van https://t.co/dWwlr1QC7i,6025
299,_Bakhtali,2480,493,"aka Queen Questions, fractievz partij Núwegein (zelf opgericht) te Nieuwegein, 20 j politieagent in Utrecht/10 j jongerenwerk/14j gemeenteraadslid, hokjespoliet",50907
300,Opinieleader,2362,344,"Verandering noodzaak in NL. Politiek onthecht van bevolking! Posts over thema's die U direct raken; samenleving, politiek, economie, juridisch. Ook op Parler nú",55064
301,Babyfac54592738,507,1433,"#Truthseeker #Nexit No NEW WORLD ORDER NO GLOBALISM Parler @QK66 
I Block Trolls so stay AWAY 🛑",8208
302,Maggie77198067,13,206,New....Twitter keeps shutting me down for sharing evidence-based science.,423
303,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
304,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
305,SQueerdenker,131,383,,1008
306,_AyeAyeCaptain_,390,359,,2110
307,Ella_Ster,2550,459,Freedom to know the truth. Communicate true messages. And act truthfully,10103
308,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
309,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
310,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
311,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
312,EvaQuaeck,243,712,,31394
313,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
314,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
315,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
316,Ella_Ster,2550,459,Freedom to know the truth. Communicate true messages. And act truthfully,10103
317,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
318,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
319,nerontox,0,17,"Hi I'm Willem, 22 year old boi from the Netherlands. Random sh*t... Oh and checkout my twitch!",49
320,ern_abart,745,2115,,58636
321,ern_abart,745,2115,,58636
322,2tijro,1380,1342,nieuw account ipv 1tijro 🚜 PVV #GASKLEVER  GAB TIJRO,71924
323,Hans_Besemans,1029,1551,"Vijand van hypocrisie. De galg voor corrupte politici. Onderwijs gericht op de toekomst. Op naar een directe democratie! Ruw en ongecensureerd! Доверяй, но пров",34960
324,2tijro,1380,1342,nieuw account ipv 1tijro 🚜 PVV #GASKLEVER  GAB TIJRO,71924
325,pl202063lp,290,3,Liever een aluhoedje dan een bord voor mijn kop.,7716
326,mercedes4life,86,222,"female little bit crazy Love.s formule 1 the smell of burning rubber.. and gasoline, angel/ devil like.. o well just find out yourself :)
#ikdoewelmee",3599
327,viruswahnsinn,15,36,"fur Wahrheit, gegen Wahnsinn der Coronamaßnahmen",264
328,totalBPM,49,93,,4167
329,elliottwavesNL,419,46,"👨‍💼Mark Steert - 📈Beursanalist - 🌊Elliott Wave Methode -🔍AEX, DAX, Wall Street, Euro, Olie, Goud, Zilver, Bitcoin - 👉https://t.co/Pj7g3beFQn",1188
330,zwetsloot_joke,38,119,,1440
331,ArchibaldBalla1,3,20,,128
332,SyrianOps,426,35,Interested in Syrian war and affiliated groups. Started reporting  just a while ago.,1468
333,vries_hugo,581,206,"Geoloog. 
Heeft gewerkt in 30 landen in Midden-Oosten, Afrika, Zuid-Amerika, Zuid-Azië en Zuidoost- Azië.
Politiek wakker sinds 1968.",5369
334,kroon53836920,2,7,Ga mijn eigen weg,41
335,vries_hugo,581,206,"Geoloog. 
Heeft gewerkt in 30 landen in Midden-Oosten, Afrika, Zuid-Amerika, Zuid-Azië en Zuidoost- Azië.
Politiek wakker sinds 1968.",5369
336,vries_hugo,581,206,"Geoloog. 
Heeft gewerkt in 30 landen in Midden-Oosten, Afrika, Zuid-Amerika, Zuid-Azië en Zuidoost- Azië.
Politiek wakker sinds 1968.",5369
337,vries_hugo,581,206,"Geoloog. 
Heeft gewerkt in 30 landen in Midden-Oosten, Afrika, Zuid-Amerika, Zuid-Azië en Zuidoost- Azië.
Politiek wakker sinds 1968.",5369
338,vries_hugo,581,206,"Geoloog. 
Heeft gewerkt in 30 landen in Midden-Oosten, Afrika, Zuid-Amerika, Zuid-Azië en Zuidoost- Azië.
Politiek wakker sinds 1968.",5369
339,Betervoorieder,89,40,Beter voor iedereen,57
340,jphruiter,48,173,,2355
341,RonRon13111636,13,44,,1969
342,Gerrypoes,1084,763,#iksteunonzeboeren,63427
343,JG44258905,22,36,,1060
344,AnandArupam,0,55,,232
345,hansterveld,80,311,"Zero Carbs | Mostly Carnivore , Country life , Long walks with Bas my dog R.I.P 10-04-2020 , Chickens (and eggs ;-)  free in the yard   Avoid negative stress.",1390
346,dexte09554562,11,24,,2023
347,dexte09554562,11,24,,2023
348,dexte09554562,11,24,,2023
349,dexte09554562,11,24,,2023
350,Ramesh13145522,170,236,"The best way to get a strong, lean physique is to eat and work out the way nature intended.",9664
351,dinelecoeur,1618,2157,"Grunneger. Francofiel. Beckettlover.

Block voor Q, WW1WGA 🦉🏛 pvv 🚜 gab. ai, antivaxxers c.s. 
Le ciel est pardessus le toit.",52458
352,Rindert92,8,27,,787
353,Tesskicksass,680,347,Awake. Mommy of 4. Truth. Love is my religion. Raising the frequency. #TeamThierry FVD,3038
354,faberj4,253,216,"Gissen is missen, meten is weten 
#NoConsentCovidRegulations
#NoConsentWEF
#NoConsent5G
#NoConsentPCRtesting
#NoConsentCoronaVaccin",8066
355,fortoranjenieuw,144,128,FortOranjeNieuws is een nieuwsservice gericht op kritische waarheidsvinding in de berichtgeving over avonturen op Camping Fort Oranje. Speaking Truth to Power.,4271
356,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
357,ArendjeD,208,653,Fan van onderzoeksjournalist Amazing Polly https://t.co/8UTjguYUAm,950
358,Jk30072636,291,562,Deugniet voelt zich 100% NL ondanks migratieachtergrond. Doet iets met elektriciteit als beroep,6946
359,JosvanAsten,34,60,🌻,3335
360,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
361,dekkerjh,529,938,#PaniekTrutClub ⭕ #IkVaccineer,6328
362,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
363,Jk30072636,291,562,Deugniet voelt zich 100% NL ondanks migratieachtergrond. Doet iets met elektriciteit als beroep,6946
364,l1e2s3h4,493,1330,"Mamma, ☮💖👫👬👭⚧🌈📰🤔👂🐒🦁😂😭😷💪🎬😎🎸🎹🎻🚭⛾🍫🔭🌠🌛",29702
365,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
366,Jk30072636,291,562,Deugniet voelt zich 100% NL ondanks migratieachtergrond. Doet iets met elektriciteit als beroep,6946
367,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
368,Ikke77501103,137,305,,9339
369,OverwintLiefde,2,30,"Liefhebber van de mensheid, waarheid en vrijheid. Tegen globalisering en de censuur / leugens van de main stream media.",31
370,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
371,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
372,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
373,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
374,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
375,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
376,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
377,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
378,OverwintLiefde,2,30,"Liefhebber van de mensheid, waarheid en vrijheid. Tegen globalisering en de censuur / leugens van de main stream media.",31
379,OverwintLiefde,2,30,"Liefhebber van de mensheid, waarheid en vrijheid. Tegen globalisering en de censuur / leugens van de main stream media.",31
380,BerryAarts,2377,2988,Twittert op eigen titel. Gek op mijn vrouw en mijn honden 🐶,37277
381,OverwintLiefde,2,30,"Liefhebber van de mensheid, waarheid en vrijheid. Tegen globalisering en de censuur / leugens van de main stream media.",31
382,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
383,Shadowfax2u,292,116,,64865
384,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
385,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
386,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
387,SHLCOKK,1219,2276,Trotse blanke racist,90389
388,OverwintLiefde,2,30,"Liefhebber van de mensheid, waarheid en vrijheid. Tegen globalisering en de censuur / leugens van de main stream media.",31
389,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
390,igorigor,417,711,mezelf en da’s meer dan genoeg,1443
391,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
392,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
393,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
394,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
395,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
396,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
397,WBrouer,800,303,Een sociale PVV-er. Vervloekt door ego links. Blanke racistische Nederlandse man. #verenigdrechts.nl. Laat mij niet vaccineren,117444
398,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
399,viruswahnsinn,15,36,"fur Wahrheit, gegen Wahnsinn der Coronamaßnahmen",264
400,Robwoltjer,451,320,,105090
401,Jan20267436,8,34,"Fitness is life
Mondmaskers? Wat zijn dat mondmaskers? 
The Great Awakening is hier ♥",199
402,eddo4u,386,1434,The Pirate and how we learned to stop worrying and love uncertainty,3823
403,realltpker,28,148,,269
404,wiel75,837,867,"Voorstander om de EU weer naar het niveau van de EEG te brengen, ex militair nu post-actief. 
Tweets zijn op persoonlijke titel.!!!",20694
405,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
406,Shadowfax2u,292,116,,64865
407,Huisjeboomje,1278,1789,Pro Nexit. Geen gezeik van linkse bruikbare idioten 🐑 = block! Ongevraagd DM = block! 🔥⭐️🔥⭐️ DYOR👈 #VerenigdRechtsNL,13806
408,Tberg27119013,181,228,,10151
409,SoffiHart,1420,969,"We, as humanity, are in a transition times. From Dark to Light. Truth resonates and you find this your own Heart",8697
410,Takkietrein78,200,527,"Hoi geile donders! Deze single & fulltime  daddy zou graag lekker met je (video)chatten via de DM, Hangout of KIK!

I 💗 getting blowjobs 😮👄🍆✊🤤👄🍆💦💦💦",7328
411,Tristan_JF,95,597,,2937
412,Dirkussss,486,459,"Racistisch rechts schatje🥰 anti antifa, no islam, schelden/ok boomer/ linkse idioten =block. Aandachtstrekkers, trek lekker door🙋‍♀️",10212
413,MarianneG1969,8,61,,16
414,Kirsten_Andeweg,345,458,Freelance Marketing / Internet Project Manager,1633
415,moneypulatief,244,304,"Illusions are the ultimated weapon

ephesians 5:11",7627
416,LexvanWoerkom,821,3529,"Easily misunderstandable. 
""Alu-Jehova.""",47651
