ID,Tweets
1336223434393739265,"b'RT @Spotpebbles: tssssssmoe nie gekker wore toch \xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9#goedemorgen poessesnoesen en katerts, iedereen.Mooie #dinsdag en onssie hebben heerlij\xe2\x80\xa6'"
1336222953164468224,b'verse dag #Goedemorgen wereld . #Goodmorming https://t.co/3ah4Qxq3e0'
1336222883161534465,"b'tssssssmoe nie gekker wore toch \xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9#goedemorgen poessesnoesen en katerts, iedereen.Mooie #dinsdag en onssie hebben\xe2\x80\xa6 https://t.co/Gkc8m56AiY'"
1336221556805144577,b'#goedemorgen #nederland #Nieuws #joggingpakken\n- New arrivals https://t.co/SC5AAwbEm1\n- Stoere joggingpakken!\n- Gro\xe2\x80\xa6 https://t.co/hI56UDGTj7'
1336220952233992192,"b'Had bijna antwoord gegeven op een matrix foto van onze Maxima , maar tis gelukt \xf0\x9f\xa4\x90\xf0\x9f\xa4\x90 #goedemorgen \xf0\x9f\x8d\x80\xf0\x9f\x8c\xba\xf0\x9f\x98\x80'"
1336220904376950784,b'De Antwerpse Kathedraal boekt bijna een miljoen euro verlies dit jaar #antwerpen #corona #Goedemorgen https://t.co/MfSUjxGJ5u'
1336219064805494787,b'\xe2\x98\x95 WAKING UP WITH KHANE\xe2\x98\x95\nGoedemorgen!\nWe knallen verder de week in met #CallOfDutyBlackOpsColdWar !!\nOf je nu op wer\xe2\x80\xa6 https://t.co/nznSrQWwiX'
1336218079420944385,b'Nog een werkje van van de week.\nFijne dag mensen.\n#GoedemorgenNederland #goedemorgen #leidschendam #leidschenveen\xe2\x80\xa6 https://t.co/xDYRF3Mkx2'
1336217959199551494,b'Winterslaap https://t.co/fchZsxQzal #winter #weer #goedemorgen https://t.co/9UFS0WChiW'
1336217856145575937,b'Een dagje thuis studie. Ben benieuwd hoe het zit met mijn concentratieboog. #Goedemorgen'
1336217752906969089,b'@Kim_Kim1962 Ik drink geen koffie  :) #Goedemorgen Fijne Dag #Posisoof #Sliedrecht https://t.co/UwZeDITIZ9'
1336217269052076033,b'#Goedemorgen\n\nEr viel al vroeg \n       een droomgedichtje \nuit mijn slaperige hoofd \n                        n\xc3\xa8t vo\xe2\x80\xa6 https://t.co/z1VEh9KMzx'
1336216558335561730,"b'#goedemorgen, ik wens ieder een fijne dag toe.  Maak er een dag van waar jij en je medemens #gelukkig van wordt'"
1336216395495985154,b'RT @ochtenddeuntjes: #Goedemorgen. Kijk (en luisterT) dit is de bedoeling \xe2\x9d\xa4\xef\xb8\x8f #Spotify https://t.co/xRbTi2ggom #Youtube https://t.co/AThPL8N\xe2\x80\xa6'
1336215830934261761,b'#goedemorgen Twitterland \xe2\x98\x95\xef\xb8\x8f https://t.co/wPqrpAPa60'
1336215798566825985,b'Op werk zal ik de persconferentie bekijken en Lichtjesavond Delft tussen de werkzaamheden door. Ik wens iedereen ee\xe2\x80\xa6 https://t.co/ttmTGEK6Gc'
1336215694086647809,b'@Dujo070 #Goedemorgen  Vriend Fijne #DansDag #Posisoof #Sliedrecht #Rotterdam https://t.co/MpBSUBCHv6'
1336214916458553344,b'#Goedemorgen Ja natuurlijk #koffie!'
1336214026745942016,"b'Mamamia zeg, tientallen tweets in den tijdlijn over Danny Vera en de Top 2000. #goedemorgen'"
1336213969502081025,b'Vandaag ben ik dankbaar:\n1. Dat ik de afwas en het strijkgoed eindelijk heb weggewerkt.\n2. Voor tijd voor mezelf.\n3\xe2\x80\xa6 https://t.co/nxjWvsPwVj'
1336213804871520256,"b'#Goedemorgen, hoeveel mag jij eigenlijk mee-eten van de taart, onder het (extreem)-rechtse bewind van nu? https://t.co/4823s1reqc'"
1336213763624734721,"b'Goedemorgen! Eten, drinken en boeken...meer heb je niet nodig! \xe2\x98\xba\xef\xb8\x8f Fijne dinsdag allemaal! #goedemorgen #dinsdag\xe2\x80\xa6 https://t.co/HHCn7n0Dzg'"
1336212164693143553,b'Om deze dag te beginnen met goed nieuws: \n\nhttps://t.co/sJDoxLvhzl \n\n2020 is voor veel van ons een bewogen jaar gew\xe2\x80\xa6 https://t.co/mwRDCxaCnA'
1336212128320065542,b'#goedemorgen allemaal.\n\nWakker worden. Elke dag vraag ik me weer af hoe we hier in godsnaam ooit uit gaan komen. \nI\xe2\x80\xa6 https://t.co/oUjtqYOinw'
1336211591960928257,"b""Ochtend Team eet carpaccio geblinddoekt \ndat Frank heeft 'gekookt'\xf0\x9f\xa4\xa3\n@538ochtendshow\n@538\n@Jeltevdg\n@Roelof_Hemmen\xe2\x80\xa6 https://t.co/sPyEJzRHuV"""
1336209760727801858,"b'#goedemorgen Stuur godsnaam mensen die bijna met pensioen mogen eerder met pensioen, betrek ze niet meer bij het op\xe2\x80\xa6 https://t.co/7IVSdpsNYD'"
1336209615177084929,"b""@hetiswa Topspul! Zelfs voor mij met m'n ultragevoelige huidje\xf0\x9f\x98\x82 #Goedemorgen"""
1336209385320833025,b'Jullie maken alles leuker \xf0\x9f\x91\x8f\xf0\x9f\x98\x84 \xf0\x9f\x92\x9a\xf0\x9f\x92\x9c@538ochtendshow @538 @Jeltevdg @Roelof_Hemmen @HZwitserlood #frankdane #ochtendshow\xe2\x80\xa6 https://t.co/xM3EuqZCEI'
1336209309533925376,b'#goedemorgen 6 jaar geleden #schiphol \xf0\x9f\x98\x8d https://t.co/7euUdbuNk1'
1336209076552929280,b'RT @Tien1875: Zoekplaatje #fred #goedemorgen https://t.co/Cq00bWxy2h'
1336208937234931712,b'In Polen hebben we GEEN Pieten en geen ruzie over.. \xf0\x9f\xa5\xb0  #goedemorgen  #Sinterklaas https://t.co/1x38urSjjx'
1336208479233716224,b'Wow. Ze worden steeds jonger op Tinder! #dating #goedemorgen #tinder https://t.co/sWIXwgZLxs'
1336208454407622658,b'Een vleugje #zon aan het begin van de #dag - #DenHelder #Goedemorgen #Dinsdag #landschap #landscape #WINTER\xe2\x80\xa6 https://t.co/NUp4wMfEWn'
1336207442867326976,b'#goedemorgen Nederland en wereld. Welkom dinsdag.'
1336207209496268801,"b'Goedemorgen, \n\nJe houdt nooit iedereen tevreden,\nen met dat in je achterhoofd,\nis het makkelijker leven,\nvoor dat w\xe2\x80\xa6 https://t.co/jyAix7vbP4'"
1336207044966297601,"b""RT @ErickOverveen: 8 december 2020: \n\n1 week muilkorf-dictatuur\n\nin 'n Nederland dat (letterlijk en figuurlijk) steeds meer GEZICHTSVERLIES\xe2\x80\xa6"""
1336206386808696834,"b'RT @SytseSchoustra: #Goedemorgen, het is mistig op #Terschelling, zicht 400 m, 2.9\xc2\xb0C bij ZO 4 Bft, golfhoogte Noordzee 1.05 m, zeewater 10.\xe2\x80\xa6'"
1336206120063471616,"b'RT @SytseSchoustra: #Goedemorgen, het is mistig op #Terschelling, zicht 400 m, 2.9\xc2\xb0C bij ZO 4 Bft, golfhoogte Noordzee 1.05 m, zeewater 10.\xe2\x80\xa6'"
1336205685969870850,"b'#Goedemorgen, het is mistig op #Terschelling, zicht 400 m, 2.9\xc2\xb0C bij ZO 4 Bft, golfhoogte Noordzee 1.05 m, zeewater\xe2\x80\xa6 https://t.co/hP5so8ch5V'"
1336205525701304327,b'#Goedemorgen vandaag maar een beetje opruimen'
1336204980244656130,b'Het is vandaag 8 december 2020. 38 jaar geleden zijn deze helden koelbloedig vermoord omdat zij vochten tegen de co\xe2\x80\xa6 https://t.co/CJGcWozPmt'
1336204401908871170,"b'2 oud buurtgenoten zijn jarig. Elke keer verbaas ik me dat ze samen jarig zijn, totdat ik me realiseer dat t een tweeling is.. #goedemorgen'"
1336204362884923393,"b'Gisteren is het bouwpakket voor het insectenhotel xxl aangekomen, Felix en Harm zullen nog even zoet zijn ;)\xe2\x80\xa6 https://t.co/lQOtbUQaQV'"
1336204237563453440,"b""8 december 2020: \n\n1 week muilkorf-dictatuur\n\nin 'n Nederland dat (letterlijk en figuurlijk) steeds meer GEZICHTSVE\xe2\x80\xa6 https://t.co/3KkjF9lzzD"""
1336203639212437505,b'#Goedemorgen Fijne dag allemaal. Hier eerst koffie https://t.co/yX09JsIHaT'
1336203043415728129,b'#goedemorgen\n#op1\n#r1jn\n#denuyllezing\nPrima plan dat populistische verkiezingsprogramma van de #PvdA maar nu moet d\xe2\x80\xa6 https://t.co/tX6oZocnVU'
1336202367948238848,"b'@frankdeboosere Veel #wolken, ook #goedemorgen , Denderleeuw https://t.co/pw2Jr5qW8v'"
1336200430448152576,b'De 7 jarige net. \nPapa?\n\n6= PlayStation \n5= IPad met koptelefoon\n4= IPad zonder koptelefoon \n3= Boek lezen\n2= spele\xe2\x80\xa6 https://t.co/DWxtu4Dbmr'
1336200084514627584,b'#Goedemorgen. Kijk (en luisterT) dit is de bedoeling \xe2\x9d\xa4\xef\xb8\x8f #Spotify https://t.co/xRbTi2ggom #Youtube https://t.co/AThPL8NPYS'
1336200037643247617,"b'#Goedemorgen \xf0\x9f\x8e\xb6 Het zal niet ieders \'cup of tea\' zijn, ik krijg hier altijd een enorme boost van. #Graupel \xf0\x9f\x91\x8c\xf0\x9f\xa4\x98""Depart\xe2\x80\xa6 https://t.co/eUbDgwzeQD'"
1336200009012965376,"b'#Goedemorgen, hier de trends voor dinsdagochtend in #Nederland: #Goedemorgen | Chuck Yeager | #Poolse | John Lennon\xe2\x80\xa6 https://t.co/6fvzF4ojiE'"
1336198981366538241,"b'En met dit heerlijke, zoetsappige plaatje wens ik iedereen een fijne, gezellige en productieve dinsdag toe \xe2\x80\x94 maar n\xe2\x80\xa6 https://t.co/5DGdCQquL0'"
1336198574661652480,b'Dit zijn de 4 grootste trends in de arbeidsmarkt voor jongeren: https://t.co/N9qRQiYHb8 #trends #arbeidsmarkt\xe2\x80\xa6 https://t.co/kZ03rQzece'
1336197786996518912,b'@Falconxp Fijne dinsdag Patrick  #goedemorgen \xf0\x9f\xa4\x97\xe2\x98\x95'
1336197577948213248,"b'@Britta_World Hier lieverd voor jou, wens je toch een mooie dag\xf0\x9f\x8d\x80 #goedemorgen \xf0\x9f\x98\x98\xf0\x9f\x98\x98 https://t.co/kf6pJHKfv4'"
1336197547862466561,"b'Goedemorgen allemaal, fijne dag. #challengewintermaanden #stilleven #goedemorgen #natuur #StaySafe https://t.co/ttUj4mICPK'"
1336197212263604224,b'Wereldkaart van Koffiebonen aan de muur.\nArtprints verkrijgbaar op diverse materialen en formaten\xe2\x80\xa6 https://t.co/DTrLL8nuJ5'
1336195953502679042,b'#goedemorgen\n\xf0\x9f\x8e\xbcLekker kroele https://t.co/aTKHokxcH5'
1336195600354848777,b'@Blije_Martha Niet leuk..:/ Waarom? #goedemorgen'
1336195034601959425,"b'Zoon (15) kan binnen 15 minuten zich aankleden, ontbijten, lunch voor school maken, twee keer terug naar huis lopen\xe2\x80\xa6 https://t.co/VVTbSet265'"
1336194734658875392,b'Heeft u even? #goedemorgen #zingeving Op de dag waarop 40 jaar geleden John Lennon werd doodgeschoten. Een schok wa\xe2\x80\xa6 https://t.co/2lSgWbWJL1'
1336194696234856448,b'Huize Pieters:\nIk laat een harde boer: oeps sorry.\nZoon (15) laat een harde boer.\nIk: hallo zeg?!\nHij: dat deed dro\xe2\x80\xa6 https://t.co/lHoyZdvALD'
1336193951854972928,b'#goedemorgen \n\nAlsof het allemaal maar lekker gezond is dat een afvalproduct in de recreatieplassen wordt gedumpt!\xe2\x80\xa6 https://t.co/Czb3RL2QCI'
1336193255168487431,b'#goedemorgen\n\nMaak er weer een mooie dag van.\n\nNa de koffie ofkorse \xe2\x98\x95\xe2\x98\x95\xe2\x98\x95\n\nVandaag mezelf weer eens voorstellen aan m\xe2\x80\xa6 https://t.co/OIeHJhxkqj'
1336192894336704514,b'#goedemorgen. Ik ga zo mijn fiets ophalen en kan dan weer fietsend door Rotterdam. Nu een antil ek band erop laten zetten. Ik ben benieuwd.'
1336192534922448896,"b'Goedemorgen, het is vandaag dinsdag 8 december\nhttps://t.co/EsJPCh4nRx\n#GoereeOverflakkee #goedemorgen #dagvan\xe2\x80\xa6 https://t.co/z00cDByCGZ'"
1336192283197108227,b'Die grap van de foute kersttrui is toch wel een beetje klaar. #goedemorgen'
1336191247451627526,b'#Goedemorgen! Het #Wakkerwordenliedje voor vandaag is ...\n\nMoon over bourbon street - Sting\nhttps://t.co/qqbaLII3zW\xe2\x80\xa6 https://t.co/X1yc3BBEkO'
1336191139704147969,b'Je krijgt de groetjes van @robbiewilliams!\xe2\x98\x95\xef\xb8\x8f #goedemorgen #jwstartop #NPORadio2 https://t.co/BQoupVVCth'
1336191108603404291,"b'#HakunaMatata! Het is al dinsdag\xf0\x9f\x98\x84\n#goedemorgen,  maak er een mooie dag van!! https://t.co/yNR3LaPKEh'"
1336190131481481216,b'Ik geraak niet uit bed... #goedemorgen'
1336189662944227328,"b'Laat God delen in alles wat je doet, dan kan Hij je levensweg bepalen.\nSpreuken 3:6\nhttps://t.co/AoowB2JEHR\xe2\x80\xa6 https://t.co/07K04z4fWz'"
1336189419162886144,b'DAG 268 #coronamorningsong om de dag mee te beginnen \xf0\x9f\xa6\xa0\xf0\x9f\x8e\xb6   \n\nHoe gaat kerst er in 2020 uit zien? Vanavond na perscon\xe2\x80\xa6 https://t.co/L4550tKMQa'
1336188759839223817,"b'#goedemorgen Je bent sterk! Alles wat je tot op heden geraakt heeft, heb je overleefd. Steeds ben je opgestaan en v\xe2\x80\xa6 https://t.co/CcGzMlRW4Z'"
1336188348629659650,b'#goedemorgen mevrouwen en meneren maak er een mooie dag van!'
1336187755567722498,b'Het was echter gewoon een spoortje van mijn haargel \xf0\x9f\xa4\xa3 #goedemorgen #pt'
1336187442072870912,b'Goeiendagschotelantennekabelgootsteenvegerenblikopener mijn werkweek begint straks. Eerst even douchen en koffie. E\xe2\x80\xa6 https://t.co/EAr7bJk8Vt'
1336186995144609793,b'En ik hoor een kerstbal stuiteren en een kat. Gelukkig hadden we geen glazen ballen opgehangen. \xf0\x9f\x98\x89\xf0\x9f\x90\xb1\xf0\x9f\x8e\x84#goedemorgen #kerst2020'
1336185072047820801,b'Wie heeft zijn alarm om 06:00 gezet vandaag? En wie moest er zo nodig een puzzel afmaken? Wie heeft er dus bijna ge\xe2\x80\xa6 https://t.co/o6DVORVxTB'
1336184896734294017,b'RT @MarianneCramer: #Goedemorgen Het is 8 december. De zon komt vandaag om 8.35 uur op en gaat om 16.28 uur weer onder.'
1336184309955387392,b'Ik droom zo knetterleip de laatste tijd. En dan ben ik nog niet eens gevaccineerd. #goedemorgen'
1336184118158221318,b'Zoekplaatje #fred #goedemorgen https://t.co/Cq00bWxy2h'
1336177579821314048,b'#Goedemorgen Het is 8 december. De zon komt vandaag om 8.35 uur op en gaat om 16.28 uur weer onder.'
1336177266733223938,b'Goedemorgen lieve allemaal \xf0\x9f\x98\x98 maak er een hele fijne dinsdag van! #goedemorgen #dinsdag #geniet #lach https://t.co/2ekteBlDQE'
1336176418393370624,b'Het is droog dus de kat heeft wel weer zin in een ochtendwandelingetje.\nVolgens mij neemt hij altijd dezelfde route\xe2\x80\xa6 https://t.co/9sbQta5c9Q'
1336175363160944642,"b'Zo heerlijk voor het eerst weer eens een nacht doorgeslapen, 7 uurtjes, op naar de 8 of 9 dan ben ik een gelukkig mens \xf0\x9f\x8c\x9f\xf0\x9f\xa5\xb3 #goedemorgen'"
1336174641342197760,b'#Goedemorgen gezellige dinsdag eerst #koffie dan beetje opstarten #thuiswerken  #blijgezond https://t.co/U7ey1R5p4B'
1336174358168018946,b'#goedemorgen (nieuwe)volgers het is dinsdag 08 december 2020. Uitzicht vanaf #Katendrecht op de #Parkheuvel met de\xe2\x80\xa6 https://t.co/kkdoBrvC9f'
1336173734340726787,b'#goedemorgen allen nu de normale tijd versie. Ik was extra ontdarthvaderd. Verwachte een actieve bijdrage aan de da\xe2\x80\xa6 https://t.co/R0gYAenG5y'
1336173689650507778,"b'het #weer vandaag : de max windsnelheid 8 Kph, wind richting: Southeast,temperatuur max 4 C\xc2\xb0 #goedemorgen'"
1336173643903213568,b'Het doordeweekse slagveld\n#goedemorgen https://t.co/kJirfRUmjC'
1336172822398439425,b'Beetje te lang blijven liggen. Ik zal nu maar voort doen. \xf0\x9f\x98\xac #Goedemorgen'
1336170879437467649,b'#goedemorgen en daar zit je weer beneden met je dochter want het is...........VOEDERTIJD!!\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nDe mooiste momenten\xe2\x80\xa6 https://t.co/77xsjYD7O4'
1336169306338430978,b'#goedemorgen zo het is aardig frisjes buiten in #purmerend ......'
1336167969290903552,b'Dit jaar leek zo vreselijk lang te duren. Langer dan anders. Nu ineens vliegt de tijd voorbij. De beleving van tijd\xe2\x80\xa6 https://t.co/2gd9YAJBFc'
1336167359074226178,"b'Opstaan in de kou/donker, ik vind er niets aan! Wie vindt dit leuk? Ik tel vast af naar het voorjaar, naar de zon!\xe2\x80\xa6 https://t.co/6G9lMgNAjq'"
1336166639201628165,"b'#goedemorgen #ikzorg Vandaag mag ik een dagdienst doen. Vrijdag mijn laatste werkdag bij deze werkgever, ik tel nu\xe2\x80\xa6 https://t.co/HBlOXdKefc'"
1336159483068882945,"b'#goedemorgen Deze heerlijke frisse ochtend, onderweg voor een korte dienst, maak er weer een mooie dag van allen.'"
1336150683494584323,"b'#goedemorgen , opstarten met koffie \xe2\x98\x95\xef\xb8\x8f'"
1336149135754399744,"b""Sporten met radio 538 browser Goedemorgen  @daniellippens wachten tot je ook vandaag weer iets gaat 'playbacken'. A\xe2\x80\xa6 https://t.co/US1ASRlhS2"""
1336010573503483906,"b'RT @gijs19054075: Tja, zakkenvullen wordt steeds moeilijker voor de salon socialisten. #goedemorgen'"
1336005611700498432,b'RT @maxx1958: Vredig #challengewintermaanden #stilleven #goedemorgen #natuur #StaySafe https://t.co/IILTcPIcIg'
1335985874392154112,"b'RT @Prikkel2016: #goedemorgen\n#maandag\n.@cdavandaag klopt dit? En wat is er waar van het gerucht dat de slaafse, niet beter wetende #CDA st\xe2\x80\xa6'"
1335980103801712643,b'RT @Weerplaza: \xf0\x9f\x8c\xa7\xef\xb8\x8f #Goedemorgen! Nederland ligt verscholen onder een flink regengebied: op sommige plaatsen valt vandaag 10-15 mm neerslag.\xe2\x80\xa6'
1335971016451952643,b'RT @Weerplaza: \xf0\x9f\x8c\xa7\xef\xb8\x8f #Goedemorgen! Nederland ligt verscholen onder een flink regengebied: op sommige plaatsen valt vandaag 10-15 mm neerslag.\xe2\x80\xa6'
1335970904031940609,"b'RT @sande_lars: #goedemorgen Ik vind deze horloge van @TAGHeuer zo verschrikkelijk mooi \xf0\x9f\xa4\xa9 Ik ben helemaal geen horloge man, maar dit is gew\xe2\x80\xa6'"
1335960732115099649,"b'RT @DierenAmsterdam: Plastic not fantastic #zwerfvuil maakt slachtoffers #Duifje kon nog ""wegvliegen"" met zijn deze ballast, dus nu niet te\xe2\x80\xa6'"
1335958605544247299,b'RT @gijs19054075: Tja #goedemorgen 17 maart #DDAY #PVV https://t.co/xZDqVoLuFv'
1335951385213493250,b'RT @Weerplaza: \xf0\x9f\x8c\xa7\xef\xb8\x8f #Goedemorgen! Nederland ligt verscholen onder een flink regengebied: op sommige plaatsen valt vandaag 10-15 mm neerslag.\xe2\x80\xa6'
1335947429061988356,b'RT @BarryRight2: ACTIEACTIEACTIE !#Goedemorgen #kerst2020 #kerst https://t.co/ebiP8EaaqR'
1335946100235264002,"b'RT @marcomout: #goedemorgen\n\nHugo, de jongen; over misschien ooit minister worden. Van #Transport.\n\n#jeugd\n#onderwijs\n#jeugdzorg\n@cdavandaa\xe2\x80\xa6'"
1335943304563879937,"b'RT @JgHaar: Het is weer maandag,\xf0\x9f\xa4\x97begin van een nieuwe week. #goedemorgen\xf0\x9f\xa5\xb0Geniet ervan lieverds\xf0\x9f\xa4\x97\xf0\x9f\x92\x83\xf0\x9f\x98\x8d\xe2\x98\x95\xf0\x9f\x8e\x84\xf0\x9f\x8d\x80\xe2\x9d\xa4\xf0\x9f\x98\x98\xf0\x9f\x92\x8b\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/BT20gPTU4E'"
1335942406408114179,"b'RT @Vrije_Bond: #Goedemorgen, hierbij je wekelijkse herinnering dat het het kapitalisme is wat je haat, en niet de maandagen. Als #maandag\xe2\x80\xa6'"
1335928197372907520,b'RT @ontdekdenhelder: #wolken en #Waddenzee en een vleugje #zon - Balgzand #DenHelder - #Goedemorgen #maandag #landschap #landscapephotograp\xe2\x80\xa6'
1335922651995451393,"b'RT @DierenAmsterdam: Plastic not fantastic #zwerfvuil maakt slachtoffers #Duifje kon nog ""wegvliegen"" met zijn deze ballast, dus nu niet te\xe2\x80\xa6'"
1335921698433101824,b'RT @RuudieRotzak: #Goedemorgen \xf0\x9f\x8e\xb6 tuig. Is het al #januari?. https://t.co/4OcL5Crz8P'
1335921326582804482,"b'RT @boekenwurmpjes: Goedemiddaf alle #basisscholen van Nederland,, willen jullie ook gratis deze leuke boekenwurmpjes, neem dan contact met\xe2\x80\xa6'"
1335921089516548097,"b'RT @boekenwurmpjes: Goedemiddaf alle #basisscholen van Nederland,, willen jullie ook gratis deze leuke boekenwurmpjes, neem dan contact met\xe2\x80\xa6'"
1335916942276915201,"b'RT @DierenAmsterdam: Plastic not fantastic #zwerfvuil maakt slachtoffers #Duifje kon nog ""wegvliegen"" met zijn deze ballast, dus nu niet te\xe2\x80\xa6'"
1335912725311000577,"b'Goedemiddaf alle #basisscholen van Nederland,, willen jullie ook gratis deze leuke boekenwurmpjes, neem dan contact\xe2\x80\xa6 https://t.co/58Tqg4aLqT'"
1335911941815021569,b'RT @DogsearchN: #Goedemorgen bij zowat elk vermissingsbericht krijgen wij nieuwe #volgers erbij. Dat maakt ons bereik groter. Hartelijk dan\xe2\x80\xa6'
1335909950833504262,b'RT @maxx1958: Vredig #challengewintermaanden #stilleven #goedemorgen #natuur #StaySafe https://t.co/IILTcPIcIg'
1335909747447525381,b'RT @BarryRight2: ACTIEACTIEACTIE !#Goedemorgen #kerst2020 #kerst https://t.co/ebiP8EaaqR'
1335905540992606208,"b'RT @DierenAmsterdam: Plastic not fantastic #zwerfvuil maakt slachtoffers #Duifje kon nog ""wegvliegen"" met zijn deze ballast, dus nu niet te\xe2\x80\xa6'"
1335905180508966915,"b'RT @DierenAmsterdam: Plastic not fantastic #zwerfvuil maakt slachtoffers #Duifje kon nog ""wegvliegen"" met zijn deze ballast, dus nu niet te\xe2\x80\xa6'"
1335900092402970624,"b'Wat lees ik toch allemaal nare berichten in het nieuws. Mondkapjes aanhoudingen, Horeca die kapot gaat, voetbalclub\xe2\x80\xa6 https://t.co/1O46bsUGYf'"
1335898158392602626,b'RT @WA_Ondermij_HRM: Ik heb geen rekening bij ING en stuur dit dan ook niet naar mijn werktelefoon als je enige kans van slagen wil. \xf0\x9f\x99\x84 #phi\xe2\x80\xa6'
1335896976018300928,b'#Goedemorgen eve naar de #pedicure'
1335896556160086016,"b'RT @DierenAmsterdam: Plastic not fantastic #zwerfvuil maakt slachtoffers #Duifje kon nog ""wegvliegen"" met zijn deze ballast, dus nu niet te\xe2\x80\xa6'"
1335894276899803137,"b'#Goedemorgen Ondertussen buitelt iedereen over elkaar heen over het FVD gedoe. Backstabbing,narcist,verraders,alles\xe2\x80\xa6 https://t.co/PJN2mOG3oo'"
1335885510980603904,"b'Tja , #goedemorgen hoe onnozel blond kan je zijn? #dtv https://t.co/kFkVok6x4V'"
1335882065015951361,"b'RT @Spotpebbles: #Goedemorgen al \xf0\x9f\x98\xbavrouwtjesmens is al een beetje in de kersemis sfeer aan kommen, \xf0\x9f\x98\xb9ben erg benieuwerd wat er nog meer staat\xe2\x80\xa6'"
